iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
6,0.01,least_risky,0.7861257200100176,0.5714285714285714,0.04171494785631518,0.14285714285714285,19963,0.21394579972949956,97,1,0,1,0.0,0.5670103092783505,0.0,0.50069452120805,4,ppdai_imb77,gbdt
7,0.01,least_risky,0.7916018662519441,0.5789473684210527,0.03484688489968321,0.15789473684210525,22502,0.21402541996267,85,1,1,0,1.0,0.6,1.0,0.5063827485258557,4,ppdai_imb77,gbdt
8,0.01,least_risky,0.7832167832167832,0.5476190476190477,0.021120293847566574,0.09523809523809523,25021,0.21541904799968026,106,2,1,1,0.5,0.6132075471698113,1.0,0.5015869426600386,4,ppdai_imb77,gbdt
9,0.01,least_risky,0.7838229960101559,0.5616438356164384,0.03413821815154038,0.1232876712328767,27568,0.2178975623911782,77,1,0,1,0.0,0.5584415584415584,0.0,0.5009821982290829,4,ppdai_imb77,gbdt
10,0.01,least_risky,0.7908985218402259,0.5,0.035742652899126294,0.0,30103,0.21748662923961068,89,1,1,0,1.0,0.4943820224719101,1.0,0.509970250818861,4,ppdai_imb77,gbdt
0,0.02,least_risky,0.804,0.7021276595744681,0.15348837209302327,0.40425531914893614,5000,0.2248,0,0,0,0,0.0,0.0,0.0,0.0,0,ppdai_imb77,gbdt
1,0.02,least_risky,0.7891246684350133,0.56,0.08641975308641975,0.12,7537,0.22435982486400424,88,2,1,1,0.5,0.5454545454545454,1.0,0.5028715085401733,0,ppdai_imb77,gbdt
2,0.02,least_risky,0.7967196819085487,0.5,0.07579462102689487,0.0,10056,0.21907319013524265,107,3,1,2,0.3333333333333333,0.5700934579439252,1.0,0.5006898659083653,0,ppdai_imb77,gbdt
3,0.02,least_risky,0.7856858846918489,0.525,0.07734806629834254,0.05,12573,0.2178477690288714,109,3,3,0,1.0,0.5688073394495413,3.0,0.5040322351180734,0,ppdai_imb77,gbdt
4,0.02,least_risky,0.7864238410596026,0.5588235294117647,0.05819295558958652,0.11764705882352941,15098,0.21883693204397933,100,2,1,1,0.5,0.59,1.0,0.5034390222163118,0,ppdai_imb77,gbdt
5,0.02,least_risky,0.7896825396825397,0.5569620253164557,0.05858854860186418,0.11392405063291139,17638,0.2190724571946933,85,2,2,0,1.0,0.5647058823529412,2.0,0.500059089366302,0,ppdai_imb77,gbdt
6,0.02,least_risky,0.7894476096110974,0.5698924731182796,0.06141367323290846,0.13978494623655913,20185,0.21842952687639336,78,2,2,0,1.0,0.48717948717948717,2.0,0.503520710764247,0,ppdai_imb77,gbdt
7,0.02,least_risky,0.785038503850385,0.48672566371681414,0.05646817248459959,-0.02654867256637168,22722,0.2207992254202975,88,2,1,1,0.5,0.6931818181818182,1.0,0.5017454440287084,0,ppdai_imb77,gbdt
8,0.02,least_risky,0.7884729649435532,0.5875,0.04343807763401109,0.175,25243,0.21895178861466544,105,3,2,1,0.6666666666666666,0.5619047619047619,2.0,0.5041379855493727,0,ppdai_imb77,gbdt
9,0.02,least_risky,0.786755443584668,0.5591397849462365,0.043478260869565216,0.11827956989247312,27784,0.21915490930031672,84,2,1,1,0.5,0.5952380952380952,1.0,0.5014313070921441,0,ppdai_imb77,gbdt
10,0.02,least_risky,0.7968337730870713,0.6896551724137931,0.04743083003952569,0.3793103448275862,30316,0.21922417205436073,93,2,1,1,0.5,0.7096774193548387,1.0,0.5007879917032274,0,ppdai_imb77,gbdt
0,0.02,least_risky,0.759,0.5,0.08298755186721991,0.0,5000,0.2366,0,0,0,0,0.0,0.0,0.0,0.0,1,ppdai_imb77,gbdt
1,0.02,least_risky,0.7659151193633952,0.5333333333333333,0.06741573033707865,0.06666666666666667,7540,0.2286472148541114,85,2,0,2,0.0,0.49411764705882355,0.0,0.5016637033312972,1,ppdai_imb77,gbdt
2,0.02,least_risky,0.779098563645369,0.5909090909090909,0.05726872246696035,0.18181818181818182,10093,0.22906965223422174,72,2,1,1,0.5,0.6111111111111112,1.0,0.5017517231780884,1,ppdai_imb77,gbdt
3,0.02,least_risky,0.7618483412322274,0.6829268292682927,0.045307443365695796,0.36585365853658536,12656,0.22740202275600505,62,2,1,1,0.5,0.6612903225806451,1.0,0.5034196136597529,1,ppdai_imb77,gbdt
4,0.02,least_risky,0.7694581280788177,0.5555555555555556,0.0423728813559322,0.1111111111111111,15223,0.22551402483084806,58,2,2,0,1.0,0.5862068965517241,2.0,0.5026996588326464,1,ppdai_imb77,gbdt
5,0.02,least_risky,0.768169014084507,0.49230769230769234,0.038929440389294405,-0.015384615384615385,17748,0.22272932161370296,100,2,1,1,0.5,0.64,1.0,0.5006910653632282,1,ppdai_imb77,gbdt
